Date,Store ID,Product ID,Units Sold,Price,Discount,Inventory Level,Competitor Pricing,Holiday/Promotion,Weather Condition,lag1_units,lag2_units,lag3_units,rolling_3d_avg,price_gap,day_of_week,month,year,is_weekend,promo_flag,weather_idx,next_day_units_sold
2023-08-26,S002,P0007,75,57.54,5,98,55.43,1,Snowy,240.0,361.0,244.0,281.6666666666667,2.1099999999999994,5,8,2023,1,1,2,254.0
2023-08-27,S002,P0007,254,94.7,5,351,90.79,1,Rainy,75.0,240.0,361.0,225.33333333333334,3.9099999999999966,6,8,2023,1,1,1,130.0
2023-08-28,S002,P0007,130,93.47,10,130,97.03,0,Rainy,254.0,75.0,240.0,189.66666666666666,-3.5600000000000023,0,8,2023,0,0,1,85.0
2023-08-29,S002,P0007,85,32.08,5,211,27.42,0,Cloudy,130.0,254.0,75.0,153.0,4.659999999999997,1,8,2023,0,0,0,358.0
2023-08-30,S002,P0007,358,71.57,5,382,73.08,1,Snowy,85.0,130.0,254.0,156.33333333333334,-1.5100000000000051,2,8,2023,0,1,2,18.0
2023-08-31,S002,P0007,18,27.34,5,65,26.25,1,Snowy,358.0,85.0,130.0,191.0,1.0899999999999999,3,8,2023,0,1,2,336.0
2023-09-01,S002,P0007,336,23.27,5,361,25.17,0,Sunny,18.0,358.0,85.0,153.66666666666666,-1.9000000000000021,4,9,2023,0,0,3,111.0
2023-09-02,S002,P0007,111,45.75,0,259,50.04,1,Rainy,336.0,18.0,358.0,237.33333333333334,-4.289999999999999,5,9,2023,1,1,1,184.0
2023-09-03,S002,P0007,184,44.21,15,434,45.28,0,Cloudy,111.0,336.0,18.0,155.0,-1.0700000000000003,6,9,2023,1,0,0,29.0
2023-09-04,S002,P0007,29,35.97,15,176,31.71,0,Rainy,184.0,111.0,336.0,210.33333333333334,4.259999999999998,0,9,2023,0,0,1,36.0
2023-09-05,S002,P0007,36,81.34,0,227,85.91,0,Cloudy,29.0,184.0,111.0,108.0,-4.569999999999993,1,9,2023,0,0,0,287.0
2023-09-06,S002,P0007,287,98.05,10,464,96.06,0,Rainy,36.0,29.0,184.0,83.0,1.9899999999999949,2,9,2023,0,0,1,287.0
2023-09-07,S002,P0007,287,20.34,5,484,19.13,0,Cloudy,287.0,36.0,29.0,117.33333333333333,1.2100000000000009,3,9,2023,0,0,0,94.0
2023-09-08,S002,P0007,94,41.18,5,172,40.62,0,Snowy,287.0,287.0,36.0,203.33333333333334,0.5600000000000023,4,9,2023,0,0,2,297.0
2023-09-09,S002,P0007,297,98.56,0,474,98.07,1,Sunny,94.0,287.0,287.0,222.66666666666666,0.4900000000000091,5,9,2023,1,1,3,211.0
2023-09-10,S002,P0007,211,38.39,5,479,39.93,1,Sunny,297.0,94.0,287.0,226.0,-1.5399999999999991,6,9,2023,1,1,3,307.0
2023-09-11,S002,P0007,307,42.48,10,424,41.95,1,Snowy,211.0,297.0,94.0,200.66666666666666,0.529999999999994,0,9,2023,0,1,2,70.0
2023-09-12,S002,P0007,70,42.84,20,173,38.91,0,Cloudy,307.0,211.0,297.0,271.6666666666667,3.930000000000007,1,9,2023,0,0,0,1.0
2023-09-13,S002,P0007,1,55.67,5,331,55.84,0,Cloudy,70.0,307.0,211.0,196.0,-0.1700000000000017,2,9,2023,0,0,0,44.0
2023-09-14,S002,P0007,44,39.56,5,83,42.48,0,Snowy,1.0,70.0,307.0,126.0,-2.9199999999999946,3,9,2023,0,0,2,193.0
2023-09-15,S002,P0007,193,54.99,0,417,58.06,0,Snowy,44.0,1.0,70.0,38.333333333333336,-3.0700000000000003,4,9,2023,0,0,2,394.0
2023-09-16,S002,P0007,394,14.85,10,412,13.26,1,Rainy,193.0,44.0,1.0,79.33333333333333,1.5899999999999999,5,9,2023,1,1,1,165.0
2023-09-17,S002,P0007,165,50.06,20,264,51.89,0,Rainy,394.0,193.0,44.0,210.33333333333334,-1.8299999999999983,6,9,2023,1,0,1,48.0
2023-09-18,S002,P0007,48,95.82,10,138,92.98,1,Sunny,165.0,394.0,193.0,250.66666666666666,2.839999999999989,0,9,2023,0,1,3,303.0
2023-09-19,S002,P0007,303,11.88,10,390,16.27,1,Sunny,48.0,165.0,394.0,202.33333333333334,-4.389999999999999,1,9,2023,0,1,3,63.0
2023-09-20,S002,P0007,63,56.97,10,411,54.14,0,Cloudy,303.0,48.0,165.0,172.0,2.8299999999999983,2,9,2023,0,0,0,228.0
2023-09-21,S002,P0007,228,74.21,15,409,75.14,0,Snowy,63.0,303.0,48.0,138.0,-0.9300000000000068,3,9,2023,0,0,2,46.0
2023-09-22,S002,P0007,46,27.7,10,99,25.59,0,Sunny,228.0,63.0,303.0,198.0,2.1099999999999994,4,9,2023,0,0,3,93.0
2023-09-23,S002,P0007,93,57.94,10,103,55.77,1,Cloudy,46.0,228.0,63.0,112.33333333333333,2.1699999999999946,5,9,2023,1,1,0,228.0
2023-09-24,S002,P0007,228,13.58,0,278,15.42,0,Rainy,93.0,46.0,228.0,122.33333333333333,-1.8399999999999999,6,9,2023,1,0,1,28.0
2023-09-25,S002,P0007,28,93.04,15,99,96.97,1,Snowy,228.0,93.0,46.0,122.33333333333333,-3.9299999999999926,0,9,2023,0,1,2,412.0
2023-09-26,S002,P0007,412,91.97,15,453,90.29,0,Sunny,28.0,228.0,93.0,116.33333333333333,1.6799999999999926,1,9,2023,0,0,3,291.0
2023-09-27,S002,P0007,291,47.15,0,392,49.79,1,Snowy,412.0,28.0,228.0,222.66666666666666,-2.6400000000000006,2,9,2023,0,1,2,67.0
2023-09-28,S002,P0007,67,61.58,20,400,58.44,1,Cloudy,291.0,412.0,28.0,243.66666666666666,3.1400000000000006,3,9,2023,0,1,0,176.0
2023-09-29,S002,P0007,176,14.03,15,466,17.57,1,Sunny,67.0,291.0,412.0,256.6666666666667,-3.540000000000001,4,9,2023,0,1,3,10.0
2023-09-30,S002,P0007,10,78.03,0,188,79.34,1,Sunny,176.0,67.0,291.0,178.0,-1.3100000000000023,5,9,2023,1,1,3,68.0
2023-10-01,S002,P0007,68,80.65,15,238,82.76,0,Rainy,10.0,176.0,67.0,84.33333333333333,-2.1099999999999994,6,10,2023,1,0,1,15.0
2023-10-02,S002,P0007,15,42.0,20,85,40.04,1,Sunny,68.0,10.0,176.0,84.66666666666667,1.9600000000000009,0,10,2023,0,1,3,4.0
2023-10-03,S002,P0007,4,10.37,15,263,10.13,0,Sunny,15.0,68.0,10.0,31.0,0.23999999999999844,1,10,2023,0,0,3,249.0
2023-10-04,S002,P0007,249,20.17,0,440,18.99,0,Sunny,4.0,15.0,68.0,29.0,1.1800000000000033,2,10,2023,0,0,3,175.0
2023-10-05,S002,P0007,175,67.63,10,189,71.57,0,Rainy,249.0,4.0,15.0,89.33333333333333,-3.9399999999999977,3,10,2023,0,0,1,100.0
2023-10-06,S002,P0007,100,26.77,0,228,21.87,0,Rainy,175.0,249.0,4.0,142.66666666666666,4.899999999999999,4,10,2023,0,0,1,301.0
2023-10-07,S002,P0007,301,40.02,10,408,38.44,0,Rainy,100.0,175.0,249.0,174.66666666666666,1.5800000000000054,5,10,2023,1,0,1,140.0
2023-10-08,S002,P0007,140,53.04,5,443,56.88,1,Snowy,301.0,100.0,175.0,192.0,-3.8400000000000034,6,10,2023,1,1,2,76.0
2023-10-09,S002,P0007,76,52.18,5,380,50.6,1,Sunny,140.0,301.0,100.0,180.33333333333334,1.5799999999999983,0,10,2023,0,1,3,18.0
2023-10-10,S002,P0007,18,56.65,20,82,51.81,0,Cloudy,76.0,140.0,301.0,172.33333333333334,4.839999999999996,1,10,2023,0,0,0,212.0
2023-10-11,S002,P0007,212,91.44,20,244,95.39,0,Rainy,18.0,76.0,140.0,78.0,-3.950000000000003,2,10,2023,0,0,1,163.0
2023-10-12,S002,P0007,163,96.8,0,442,99.25,1,Sunny,212.0,18.0,76.0,102.0,-2.450000000000003,3,10,2023,0,1,3,94.0
2023-10-13,S002,P0007,94,15.33,5,267,17.03,0,Snowy,163.0,212.0,18.0,131.0,-1.700000000000001,4,10,2023,0,0,2,188.0
2023-10-14,S002,P0007,188,89.17,5,421,94.09,1,Sunny,94.0,163.0,212.0,156.33333333333334,-4.920000000000002,5,10,2023,1,1,3,15.0
2023-10-15,S002,P0007,15,25.71,15,53,25.33,1,Rainy,188.0,94.0,163.0,148.33333333333334,0.38000000000000256,6,10,2023,1,1,1,102.0
2023-10-16,S002,P0007,102,89.91,0,200,87.56,0,Cloudy,15.0,188.0,94.0,99.0,2.3499999999999943,0,10,2023,0,0,0,166.0
2023-10-17,S002,P0007,166,88.09,0,444,84.45,0,Cloudy,102.0,15.0,188.0,101.66666666666667,3.6400000000000006,1,10,2023,0,0,0,232.0
2023-10-18,S002,P0007,232,86.48,15,324,84.19,0,Rainy,166.0,102.0,15.0,94.33333333333333,2.2900000000000063,2,10,2023,0,0,1,141.0
2023-10-19,S002,P0007,141,59.75,5,172,63.81,0,Rainy,232.0,166.0,102.0,166.66666666666666,-4.060000000000002,3,10,2023,0,0,1,160.0
2023-10-20,S002,P0007,160,92.51,15,482,88.04,1,Sunny,141.0,232.0,166.0,179.66666666666666,4.469999999999999,4,10,2023,0,1,3,21.0
2023-10-21,S002,P0007,21,87.18,0,53,88.69,1,Snowy,160.0,141.0,232.0,177.66666666666666,-1.509999999999991,5,10,2023,1,1,2,97.0
2023-10-22,S002,P0007,97,10.21,0,150,13.79,0,Cloudy,21.0,160.0,141.0,107.33333333333333,-3.5799999999999983,6,10,2023,1,0,0,98.0
2023-10-23,S002,P0007,98,14.08,15,121,13.49,0,Sunny,97.0,21.0,160.0,92.66666666666667,0.5899999999999999,0,10,2023,0,0,3,134.0
2023-10-24,S002,P0007,134,20.06,0,179,15.14,0,Cloudy,98.0,97.0,21.0,72.0,4.919999999999998,1,10,2023,0,0,0,145.0
2023-10-25,S002,P0007,145,38.39,0,376,34.69,1,Sunny,134.0,98.0,97.0,109.66666666666667,3.700000000000003,2,10,2023,0,1,3,255.0
2023-10-26,S002,P0007,255,65.56,10,410,63.93,1,Sunny,145.0,134.0,98.0,125.66666666666667,1.6300000000000026,3,10,2023,0,1,3,139.0
2023-10-27,S002,P0007,139,91.56,5,214,88.1,0,Snowy,255.0,145.0,134.0,178.0,3.460000000000008,4,10,2023,0,0,2,64.0
2023-10-28,S002,P0007,64,74.91,5,236,76.51,0,Sunny,139.0,255.0,145.0,179.66666666666666,-1.6000000000000085,5,10,2023,1,0,3,22.0
2023-10-29,S002,P0007,22,63.87,15,225,61.82,1,Sunny,64.0,139.0,255.0,152.66666666666666,2.049999999999997,6,10,2023,1,1,3,92.0
2023-10-30,S002,P0007,92,77.65,10,270,82.36,1,Sunny,22.0,64.0,139.0,75.0,-4.709999999999994,0,10,2023,0,1,3,189.0
2023-10-31,S002,P0007,189,26.79,5,399,27.39,0,Rainy,92.0,22.0,64.0,59.333333333333336,-0.6000000000000014,1,10,2023,0,0,1,116.0
2023-11-01,S002,P0007,116,29.26,0,172,25.87,0,Snowy,189.0,92.0,22.0,101.0,3.3900000000000006,2,11,2023,0,0,2,62.0
2023-11-02,S002,P0007,62,12.51,20,255,14.03,0,Rainy,116.0,189.0,92.0,132.33333333333334,-1.5199999999999996,3,11,2023,0,0,1,166.0
2023-11-03,S002,P0007,166,42.58,5,424,41.66,1,Rainy,62.0,116.0,189.0,122.33333333333333,0.9200000000000017,4,11,2023,0,1,1,249.0
2023-11-04,S002,P0007,249,44.98,20,330,40.44,1,Cloudy,166.0,62.0,116.0,114.66666666666667,4.539999999999999,5,11,2023,1,1,0,263.0
2023-11-05,S002,P0007,263,47.33,15,342,52.19,1,Sunny,249.0,166.0,62.0,159.0,-4.859999999999999,6,11,2023,1,1,3,92.0
2023-11-06,S002,P0007,92,84.41,20,104,89.33,0,Snowy,263.0,249.0,166.0,226.0,-4.920000000000002,0,11,2023,0,0,2,190.0
2023-11-07,S002,P0007,190,76.2,20,390,73.95,1,Cloudy,92.0,263.0,249.0,201.33333333333334,2.25,1,11,2023,0,1,0,78.0
2023-11-08,S002,P0007,78,43.42,15,134,38.69,1,Rainy,190.0,92.0,263.0,181.66666666666666,4.730000000000004,2,11,2023,0,1,1,21.0
2023-11-09,S002,P0007,21,90.17,0,60,90.86,0,Cloudy,78.0,190.0,92.0,120.0,-0.6899999999999977,3,11,2023,0,0,0,44.0
2023-11-10,S002,P0007,44,34.22,15,407,38.05,1,Cloudy,21.0,78.0,190.0,96.33333333333333,-3.8299999999999983,4,11,2023,0,1,0,458.0
2023-11-11,S002,P0007,458,95.17,5,477,99.37,0,Rainy,44.0,21.0,78.0,47.666666666666664,-4.200000000000003,5,11,2023,1,0,1,55.0
2023-11-12,S002,P0007,55,70.7,0,402,70.34,0,Rainy,458.0,44.0,21.0,174.33333333333334,0.35999999999999943,6,11,2023,1,0,1,6.0
2023-11-13,S002,P0007,6,94.91,15,171,96.27,0,Sunny,55.0,458.0,44.0,185.66666666666666,-1.3599999999999994,0,11,2023,0,0,3,72.0
2023-11-14,S002,P0007,72,84.75,15,95,89.23,1,Snowy,6.0,55.0,458.0,173.0,-4.480000000000004,1,11,2023,0,1,2,437.0
2023-11-15,S002,P0007,437,86.01,20,483,87.66,0,Rainy,72.0,6.0,55.0,44.333333333333336,-1.6499999999999915,2,11,2023,0,0,1,32.0
2023-11-16,S002,P0007,32,69.89,0,55,65.56,1,Cloudy,437.0,72.0,6.0,171.66666666666666,4.329999999999998,3,11,2023,0,1,0,94.0
2023-11-17,S002,P0007,94,59.66,20,376,56.67,0,Snowy,32.0,437.0,72.0,180.33333333333334,2.989999999999995,4,11,2023,0,0,2,97.0
2023-11-18,S002,P0007,97,65.14,0,175,64.79,0,Sunny,94.0,32.0,437.0,187.66666666666666,0.3499999999999943,5,11,2023,1,0,3,53.0
2023-11-19,S002,P0007,53,15.41,5,142,11.18,0,Snowy,97.0,94.0,32.0,74.33333333333333,4.23,6,11,2023,1,0,2,288.0
2023-11-20,S002,P0007,288,36.46,15,442,37.45,0,Snowy,53.0,97.0,94.0,81.33333333333333,-0.990000000000002,0,11,2023,0,0,2,31.0
2023-11-21,S002,P0007,31,51.18,15,122,52.89,0,Rainy,288.0,53.0,97.0,146.0,-1.7100000000000009,1,11,2023,0,0,1,2.0
2023-11-22,S002,P0007,2,19.93,10,346,18.38,0,Cloudy,31.0,288.0,53.0,124.0,1.5500000000000007,2,11,2023,0,0,0,91.0
2023-11-23,S002,P0007,91,90.89,20,260,93.08,1,Rainy,2.0,31.0,288.0,107.0,-2.1899999999999977,3,11,2023,0,1,1,120.0
2023-11-24,S002,P0007,120,55.05,5,382,52.19,1,Sunny,91.0,2.0,31.0,41.333333333333336,2.8599999999999994,4,11,2023,0,1,3,182.0
2023-11-25,S002,P0007,182,69.15,15,431,71.85,0,Sunny,120.0,91.0,2.0,71.0,-2.6999999999999886,5,11,2023,1,0,3,54.0
2023-11-26,S002,P0007,54,24.99,20,76,25.66,1,Rainy,182.0,120.0,91.0,131.0,-0.6700000000000017,6,11,2023,1,1,1,152.0
2023-11-27,S002,P0007,152,95.96,15,258,92.39,1,Sunny,54.0,182.0,120.0,118.66666666666667,3.569999999999993,0,11,2023,0,1,3,94.0
2023-11-28,S002,P0007,94,21.67,15,168,18.24,0,Sunny,152.0,54.0,182.0,129.33333333333334,3.4300000000000033,1,11,2023,0,0,3,95.0
2023-11-29,S002,P0007,95,19.24,10,105,18.69,0,Rainy,94.0,152.0,54.0,100.0,0.5499999999999972,2,11,2023,0,0,1,59.0
2023-11-30,S002,P0007,59,97.7,10,98,94.34,1,Rainy,95.0,94.0,152.0,113.66666666666667,3.3599999999999994,3,11,2023,0,1,1,310.0
2023-12-01,S002,P0007,310,71.72,15,320,70.78,1,Snowy,59.0,95.0,94.0,82.66666666666667,0.9399999999999977,4,12,2023,0,1,2,71.0
2023-12-02,S002,P0007,71,76.71,15,153,75.35,0,Cloudy,310.0,59.0,95.0,154.66666666666666,1.3599999999999994,5,12,2023,1,0,0,398.0
2023-12-03,S002,P0007,398,95.72,5,399,95.88,0,Rainy,71.0,310.0,59.0,146.66666666666666,-0.1599999999999966,6,12,2023,1,0,1,42.0
2023-12-04,S002,P0007,42,13.56,20,338,15.31,1,Snowy,398.0,71.0,310.0,259.6666666666667,-1.75,0,12,2023,0,1,2,4.0
2023-12-05,S002,P0007,4,21.04,15,88,23.22,1,Cloudy,42.0,398.0,71.0,170.33333333333334,-2.1799999999999997,1,12,2023,0,1,0,10.0
2023-12-06,S002,P0007,10,31.45,5,169,31.84,0,Rainy,4.0,42.0,398.0,148.0,-0.39000000000000057,2,12,2023,0,0,1,194.0
2023-12-07,S002,P0007,194,30.0,0,217,31.34,1,Rainy,10.0,4.0,42.0,18.666666666666668,-1.3399999999999999,3,12,2023,0,1,1,257.0
2023-12-08,S002,P0007,257,46.67,0,324,49.39,1,Rainy,194.0,10.0,4.0,69.33333333333333,-2.719999999999999,4,12,2023,0,1,1,74.0
2023-12-09,S002,P0007,74,60.59,10,308,57.86,0,Sunny,257.0,194.0,10.0,153.66666666666666,2.730000000000004,5,12,2023,1,0,3,262.0
2023-12-10,S002,P0007,262,90.7,10,320,94.28,0,Snowy,74.0,257.0,194.0,175.0,-3.5799999999999983,6,12,2023,1,0,2,4.0
2023-12-11,S002,P0007,4,12.83,0,395,8.63,1,Cloudy,262.0,74.0,257.0,197.66666666666666,4.199999999999999,0,12,2023,0,1,0,55.0
2023-12-12,S002,P0007,55,54.6,10,83,54.77,0,Cloudy,4.0,262.0,74.0,113.33333333333333,-0.1700000000000017,1,12,2023,0,0,0,244.0
2023-12-13,S002,P0007,244,72.92,10,292,68.93,1,Sunny,55.0,4.0,262.0,107.0,3.989999999999995,2,12,2023,0,1,3,255.0
2023-12-14,S002,P0007,255,53.69,20,309,56.19,1,Sunny,244.0,55.0,4.0,101.0,-2.5,3,12,2023,0,1,3,279.0
2023-12-15,S002,P0007,279,87.32,15,371,86.62,1,Cloudy,255.0,244.0,55.0,184.66666666666666,0.6999999999999886,4,12,2023,0,1,0,2.0
2023-12-16,S002,P0007,2,31.97,15,80,29.83,1,Sunny,279.0,255.0,244.0,259.3333333333333,2.1400000000000006,5,12,2023,1,1,3,2.0
2023-12-17,S002,P0007,2,68.65,10,93,65.05,0,Cloudy,2.0,279.0,255.0,178.66666666666666,3.6000000000000085,6,12,2023,1,0,0,100.0
2023-12-18,S002,P0007,100,22.84,20,334,20.7,0,Snowy,2.0,2.0,279.0,94.33333333333333,2.1400000000000006,0,12,2023,0,0,2,141.0
2023-12-19,S002,P0007,141,50.82,15,159,46.39,0,Sunny,100.0,2.0,2.0,34.666666666666664,4.43,1,12,2023,0,0,3,290.0
2023-12-20,S002,P0007,290,43.16,20,305,45.41,0,Rainy,141.0,100.0,2.0,81.0,-2.25,2,12,2023,0,0,1,319.0
2023-12-21,S002,P0007,319,80.37,0,423,78.4,0,Cloudy,290.0,141.0,100.0,177.0,1.9699999999999989,3,12,2023,0,0,0,351.0
2023-12-22,S002,P0007,351,71.93,0,372,76.59,1,Sunny,319.0,290.0,141.0,250.0,-4.659999999999997,4,12,2023,0,1,3,458.0
2023-12-23,S002,P0007,458,40.91,15,485,39.13,1,Cloudy,351.0,319.0,290.0,320.0,1.779999999999994,5,12,2023,1,1,0,221.0
2023-12-24,S002,P0007,221,30.85,15,247,27.3,0,Cloudy,458.0,351.0,319.0,376.0,3.5500000000000007,6,12,2023,1,0,0,122.0
2023-12-25,S002,P0007,122,53.91,15,247,55.45,0,Sunny,221.0,458.0,351.0,343.3333333333333,-1.5400000000000063,0,12,2023,0,0,3,308.0
2023-12-26,S002,P0007,308,74.99,0,378,72.92,0,Snowy,122.0,221.0,458.0,267.0,2.069999999999993,1,12,2023,0,0,2,35.0
2023-12-27,S002,P0007,35,94.97,0,260,96.16,0,Cloudy,308.0,122.0,221.0,217.0,-1.1899999999999977,2,12,2023,0,0,0,346.0
2023-12-28,S002,P0007,346,86.58,5,462,87.48,1,Snowy,35.0,308.0,122.0,155.0,-0.9000000000000057,3,12,2023,0,1,2,255.0
2023-12-29,S002,P0007,255,61.98,20,325,57.46,0,Snowy,346.0,35.0,308.0,229.66666666666666,4.519999999999996,4,12,2023,0,0,2,13.0
2023-12-30,S002,P0007,13,95.63,20,127,91.66,0,Rainy,255.0,346.0,35.0,212.0,3.969999999999999,5,12,2023,1,0,1,16.0
2023-12-31,S002,P0007,16,78.81,20,145,74.75,1,Cloudy,13.0,255.0,346.0,204.66666666666666,4.060000000000002,6,12,2023,1,1,0,2.0
2022-01-04,S002,P0008,44,57.34,20,184,56.99,0,Rainy,11.0,42.0,29.0,27.333333333333332,0.3500000000000014,1,1,2022,0,0,1,148.0
2022-01-05,S002,P0008,148,41.24,0,483,44.9,1,Cloudy,44.0,11.0,42.0,32.333333333333336,-3.6599999999999966,2,1,2022,0,1,0,244.0
2022-01-06,S002,P0008,244,63.54,5,392,59.21,0,Snowy,148.0,44.0,11.0,67.66666666666667,4.329999999999998,3,1,2022,0,0,2,46.0
2022-01-07,S002,P0008,46,96.55,10,74,94.72,1,Cloudy,244.0,148.0,44.0,145.33333333333334,1.8299999999999983,4,1,2022,0,1,0,278.0
2022-01-08,S002,P0008,278,74.62,0,405,71.97,0,Sunny,46.0,244.0,148.0,146.0,2.6500000000000057,5,1,2022,1,0,3,45.0
2022-01-09,S002,P0008,45,81.13,10,116,84.71,1,Cloudy,278.0,46.0,244.0,189.33333333333334,-3.5799999999999983,6,1,2022,1,1,0,212.0
2022-01-10,S002,P0008,212,24.63,5,248,28.34,1,Cloudy,45.0,278.0,46.0,123.0,-3.710000000000001,0,1,2022,0,1,0,22.0
2022-01-11,S002,P0008,22,35.64,0,308,40.16,0,Snowy,212.0,45.0,278.0,178.33333333333334,-4.519999999999996,1,1,2022,0,0,2,105.0
2022-01-12,S002,P0008,105,93.03,15,204,91.01,1,Rainy,22.0,212.0,45.0,93.0,2.019999999999996,2,1,2022,0,1,1,37.0
2022-01-13,S002,P0008,37,93.46,15,99,93.68,0,Rainy,105.0,22.0,212.0,113.0,-0.22000000000001307,3,1,2022,0,0,1,41.0
2022-01-14,S002,P0008,41,60.89,5,202,64.9,0,Rainy,37.0,105.0,22.0,54.666666666666664,-4.010000000000005,4,1,2022,0,0,1,183.0
2022-01-15,S002,P0008,183,13.21,15,435,9.91,0,Snowy,41.0,37.0,105.0,61.0,3.3000000000000007,5,1,2022,1,0,2,4.0
2022-01-16,S002,P0008,4,61.92,5,321,65.97,1,Sunny,183.0,41.0,37.0,87.0,-4.049999999999997,6,1,2022,1,1,3,150.0
2022-01-17,S002,P0008,150,71.51,20,189,68.83,1,Snowy,4.0,183.0,41.0,76.0,2.680000000000007,0,1,2022,0,1,2,1.0
2022-01-18,S002,P0008,1,95.18,20,71,93.25,0,Sunny,150.0,4.0,183.0,112.33333333333333,1.9300000000000068,1,1,2022,0,0,3,61.0
2022-01-19,S002,P0008,61,71.11,10,404,75.86,1,Cloudy,1.0,150.0,4.0,51.666666666666664,-4.75,2,1,2022,0,1,0,188.0
2022-01-20,S002,P0008,188,69.8,20,188,70.05,0,Snowy,61.0,1.0,150.0,70.66666666666667,-0.25,3,1,2022,0,0,2,155.0
2022-01-21,S002,P0008,155,94.18,10,244,90.06,0,Snowy,188.0,61.0,1.0,83.33333333333333,4.1200000000000045,4,1,2022,0,0,2,90.0
2022-01-22,S002,P0008,90,72.61,0,468,71.22,1,Cloudy,155.0,188.0,61.0,134.66666666666666,1.3900000000000006,5,1,2022,1,1,0,101.0
2022-01-23,S002,P0008,101,65.2,0,137,60.63,0,Rainy,90.0,155.0,188.0,144.33333333333334,4.57,6,1,2022,1,0,1,68.0
2022-01-24,S002,P0008,68,50.0,5,205,53.46,0,Rainy,101.0,90.0,155.0,115.33333333333333,-3.460000000000001,0,1,2022,0,0,1,302.0
2022-01-25,S002,P0008,302,40.01,5,492,43.38,0,Snowy,68.0,101.0,90.0,86.33333333333333,-3.3700000000000045,1,1,2022,0,0,2,225.0
2022-01-26,S002,P0008,225,78.9,20,313,77.16,1,Cloudy,302.0,68.0,101.0,157.0,1.740000000000009,2,1,2022,0,1,0,34.0
2022-01-27,S002,P0008,34,22.0,5,92,26.45,1,Snowy,225.0,302.0,68.0,198.33333333333334,-4.449999999999999,3,1,2022,0,1,2,146.0
2022-01-28,S002,P0008,146,14.81,10,157,11.35,0,Snowy,34.0,225.0,302.0,187.0,3.460000000000001,4,1,2022,0,0,2,172.0
2022-01-29,S002,P0008,172,76.2,5,434,72.38,1,Sunny,146.0,34.0,225.0,135.0,3.8200000000000074,5,1,2022,1,1,3,473.0
2022-01-30,S002,P0008,473,23.11,0,490,25.56,0,Sunny,172.0,146.0,34.0,117.33333333333333,-2.4499999999999993,6,1,2022,1,0,3,43.0
2022-01-31,S002,P0008,43,93.15,10,88,93.15,1,Rainy,473.0,172.0,146.0,263.6666666666667,0.0,0,1,2022,0,1,1,84.0
2022-02-01,S002,P0008,84,22.73,0,224,23.91,1,Rainy,43.0,473.0,172.0,229.33333333333334,-1.1799999999999997,1,2,2022,0,1,1,14.0
2022-02-02,S002,P0008,14,66.5,10,343,62.95,1,Snowy,84.0,43.0,473.0,200.0,3.549999999999997,2,2,2022,0,1,2,203.0
2022-02-03,S002,P0008,203,62.43,20,463,67.0,0,Rainy,14.0,84.0,43.0,47.0,-4.57,3,2,2022,0,0,1,108.0
2022-02-04,S002,P0008,108,34.56,10,182,38.55,0,Sunny,203.0,14.0,84.0,100.33333333333333,-3.989999999999995,4,2,2022,0,0,3,275.0
2022-02-05,S002,P0008,275,53.78,20,468,50.57,0,Cloudy,108.0,203.0,14.0,108.33333333333333,3.210000000000001,5,2,2022,1,0,0,48.0
2022-02-06,S002,P0008,48,20.31,10,166,15.68,0,Cloudy,275.0,108.0,203.0,195.33333333333334,4.629999999999999,6,2,2022,1,0,0,50.0
2022-02-07,S002,P0008,50,30.19,0,53,26.88,1,Sunny,48.0,275.0,108.0,143.66666666666666,3.3100000000000023,0,2,2022,0,1,3,89.0
2022-02-08,S002,P0008,89,34.04,15,444,38.44,0,Rainy,50.0,48.0,275.0,124.33333333333333,-4.399999999999999,1,2,2022,0,0,1,16.0
2022-02-09,S002,P0008,16,65.49,0,174,66.73,1,Cloudy,89.0,50.0,48.0,62.333333333333336,-1.240000000000009,2,2,2022,0,1,0,24.0
2022-02-10,S002,P0008,24,52.57,10,117,50.4,0,Rainy,16.0,89.0,50.0,51.666666666666664,2.1700000000000017,3,2,2022,0,0,1,337.0
2022-02-11,S002,P0008,337,84.2,10,382,88.8,0,Cloudy,24.0,16.0,89.0,43.0,-4.599999999999994,4,2,2022,0,0,0,189.0
2022-02-12,S002,P0008,189,81.74,15,201,82.7,1,Sunny,337.0,24.0,16.0,125.66666666666667,-0.960000000000008,5,2,2022,1,1,3,97.0
2022-02-13,S002,P0008,97,40.71,0,132,39.63,1,Sunny,189.0,337.0,24.0,183.33333333333334,1.0799999999999983,6,2,2022,1,1,3,101.0
2022-02-14,S002,P0008,101,86.27,0,215,84.65,1,Sunny,97.0,189.0,337.0,207.66666666666666,1.6199999999999903,0,2,2022,0,1,3,93.0
2022-02-15,S002,P0008,93,92.42,15,144,95.46,1,Snowy,101.0,97.0,189.0,129.0,-3.039999999999992,1,2,2022,0,1,2,52.0
2022-02-16,S002,P0008,52,60.71,10,98,57.5,0,Sunny,93.0,101.0,97.0,97.0,3.210000000000001,2,2,2022,0,0,3,74.0
2022-02-17,S002,P0008,74,94.13,5,282,91.32,0,Cloudy,52.0,93.0,101.0,82.0,2.8100000000000023,3,2,2022,0,0,0,440.0
2022-02-18,S002,P0008,440,47.98,5,442,49.51,1,Snowy,74.0,52.0,93.0,73.0,-1.5300000000000011,4,2,2022,0,1,2,102.0
